cycle,elapsed_s,sensor1_id,sensor1_grams,sensor2_id,sensor2_grams,total_weight_1_2,sensor1_raw_i32,sensor2_raw_i32
983,9.616419,1,-2362.000000,2,-221.000000,-2583.000000,-7201,-6080
984,9.626088,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
985,9.635244,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
986,9.644862,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
987,9.654404,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
988,9.663804,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
989,9.673420,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
990,9.682903,1,-1190.000000,2,-221.000000,-1411.000000,-6029,-6080
991,9.692350,1,-1190.000000,2,-65.000000,-1255.000000,-6029,-5924
992,9.701654,1,-1190.000000,2,-65.000000,-1255.000000,-6029,-5924
993,9.711093,1,-1190.000000,2,-65.000000,-1255.000000,-6029,-5924
994,9.720665,1,-1190.000000,2,-65.000000,-1255.000000,-6029,-5924
995,9.730074,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
996,9.740045,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
997,9.750058,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
998,9.759481,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
999,9.769112,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
1000,9.778741,1,-304.000000,2,-65.000000,-369.000000,-5143,-5924
1001,9.788277,1,-304.000000,2,-8.000000,-312.000000,-5143,-5867
1002,9.798192,1,-304.000000,2,-8.000000,-312.000000,-5143,-5867
1003,9.807621,1,-304.000000,2,-8.000000,-312.000000,-5143,-5867
1004,9.817106,1,-304.000000,2,-8.000000,-312.000000,-5143,-5867
1005,9.827052,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1006,9.836490,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1007,9.846039,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1008,9.855902,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1009,9.865320,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1010,9.873718,1,-16.000000,2,-8.000000,-24.000000,-4855,-5867
1011,9.883561,1,-16.000000,2,-5.000000,-21.000000,-4855,-5864
1012,9.892124,1,-16.000000,2,-5.000000,-21.000000,-4855,-5864
1013,9.901679,1,-16.000000,2,-5.000000,-21.000000,-4855,-5864
1014,9.911080,1,-16.000000,2,-5.000000,-21.000000,-4855,-5864
1015,9.921063,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1016,9.930760,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1017,9.940805,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1018,9.949901,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1019,9.959578,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1020,9.969570,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1021,9.979068,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1022,9.988686,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1023,9.997732,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
1024,10.006862,1,4.000000,2,-5.000000,-1.000000,-4835,-5864
