cycle,elapsed_s,sensor1_id,sensor1_grams,sensor2_id,sensor2_grams,total_weight_1_2,sensor1_raw_i32,sensor2_raw_i32
371,2.284508,1,-2401.000000,2,-129.600000,-2530.600000,-7235,-5996
372,2.289672,1,-2401.000000,2,-129.600000,-2530.600000,-7235,-5996
373,2.294914,1,-2401.000000,2,-129.600000,-2530.600000,-7235,-5996
374,2.300110,1,-2401.000000,2,-129.600000,-2530.600000,-7235,-5996
375,2.305374,1,-2401.000000,2,-129.600000,-2530.600000,-7235,-5996
376,2.310070,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
377,2.315144,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
378,2.320253,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
379,2.324903,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
380,2.329503,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
381,2.334727,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
382,2.339356,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
383,2.344527,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
384,2.349778,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
385,2.354932,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
386,2.360268,1,-2401.000000,2,-137.600000,-2538.600000,-7235,-6004
387,2.365978,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
388,2.371096,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
389,2.376494,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
390,2.381583,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
391,2.386720,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
392,2.392080,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
393,2.397259,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
394,2.402413,1,-2252.000000,2,-137.600000,-2389.600000,-7086,-6004
395,2.407695,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
396,2.412689,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
397,2.417889,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
398,2.423348,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
399,2.428375,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
400,2.433484,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
401,2.438913,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
402,2.444115,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
403,2.449155,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
404,2.454469,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
405,2.459643,1,-2252.000000,2,-128.600000,-2380.600000,-7086,-5995
406,2.464764,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
407,2.469962,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
408,2.475132,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
409,2.480338,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
410,2.485643,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
411,2.490808,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
412,2.495932,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
413,2.501124,1,-1489.000000,2,-128.600000,-1617.600000,-6323,-5995
414,2.506499,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
415,2.511489,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
416,2.516726,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
417,2.521873,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
418,2.527002,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
419,2.532330,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
420,2.537359,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
421,2.542489,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
422,2.547700,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
423,2.552841,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
424,2.558000,1,-1489.000000,2,-90.600000,-1579.600000,-6323,-5957
425,2.564404,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
426,2.569492,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
427,2.574647,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
428,2.579866,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
429,2.584980,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
430,2.590150,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
431,2.595358,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
432,2.600561,1,-541.000000,2,-90.600000,-631.600000,-5375,-5957
433,2.605361,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
434,2.610874,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
435,2.616214,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
436,2.621191,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
437,2.626340,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
438,2.631498,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
439,2.636689,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
440,2.641937,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
441,2.647097,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
442,2.652276,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
443,2.657411,1,-541.000000,2,-36.600000,-577.600000,-5375,-5903
444,2.663195,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
445,2.668413,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
446,2.673481,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
447,2.678687,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
448,2.683901,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
449,2.689187,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
450,2.694170,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
451,2.699362,1,-69.000000,2,-36.600000,-105.600000,-4903,-5903
452,2.704785,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
453,2.709785,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
454,2.714924,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
455,2.720149,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
456,2.725405,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
457,2.730491,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
458,2.735695,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
459,2.740897,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
460,2.746149,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
461,2.751407,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
462,2.756498,1,-69.000000,2,-3.600000,-72.600000,-4903,-5870
463,2.762365,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
464,2.767488,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
465,2.772665,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
466,2.777903,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
467,2.783033,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
468,2.788228,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
469,2.793530,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
470,2.798620,1,-1.000000,2,-3.600000,-4.600000,-4835,-5870
471,2.803400,1,-1.000000,2,2.400000,1.400000,-4835,-5864
472,2.808424,1,-1.000000,2,2.400000,1.400000,-4835,-5864
473,2.813634,1,-1.000000,2,2.400000,1.400000,-4835,-5864
474,2.818828,1,-1.000000,2,2.400000,1.400000,-4835,-5864
475,2.824031,1,-1.000000,2,2.400000,1.400000,-4835,-5864
476,2.829169,1,-1.000000,2,2.400000,1.400000,-4835,-5864
477,2.833782,1,-1.000000,2,2.400000,1.400000,-4835,-5864
478,2.838483,1,-1.000000,2,2.400000,1.400000,-4835,-5864
479,2.844210,1,-1.000000,2,2.400000,1.400000,-4835,-5864
480,2.849364,1,-1.000000,2,2.400000,1.400000,-4835,-5864
481,2.854631,1,-1.000000,2,2.400000,1.400000,-4835,-5864
482,2.861496,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
483,2.866737,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
484,2.871942,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
485,2.877074,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
486,2.882291,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
487,2.887469,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
488,2.892654,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
489,2.897802,1,-4.000000,2,2.400000,-1.600000,-4838,-5864
490,2.903415,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
491,2.909176,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
492,2.914329,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
493,2.919483,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
494,2.924664,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
495,2.930013,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
496,2.935100,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
497,2.940355,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
498,2.945521,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
499,2.950765,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
500,2.955950,1,-4.000000,2,3.400000,-0.600000,-4838,-5863
501,3.015015,1,-92.000000,2,-19.600000,-111.600000,-4926,-5886
502,3.077027,1,-92.000000,2,-19.600000,-111.600000,-4926,-5886
503,3.082236,1,-261.000000,2,-19.600000,-280.600000,-5095,-5886
504,3.087470,1,-261.000000,2,-19.600000,-280.600000,-5095,-5886
505,3.092660,1,-261.000000,2,-19.600000,-280.600000,-5095,-5886
506,3.098583,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
507,3.103569,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
508,3.109225,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
509,3.114419,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
510,3.119573,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
511,3.124814,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
512,3.129989,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
513,3.135161,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
514,3.140252,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
515,3.145408,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
516,3.150693,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
517,3.155794,1,-261.000000,2,-31.600000,-292.600000,-5095,-5898
518,3.160904,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
519,3.166080,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
520,3.171277,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
521,3.176438,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
522,3.181612,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
523,3.186842,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
524,3.191918,1,-608.000000,2,-31.600000,-639.600000,-5442,-5898
525,3.197344,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
526,3.202796,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
527,3.207981,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
528,3.213283,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
529,3.218402,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
530,3.223445,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
531,3.228686,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
532,3.233928,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
533,3.239620,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
534,3.244698,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
535,3.249935,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
536,3.255136,1,-608.000000,2,-55.600000,-663.600000,-5442,-5922
537,3.260270,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
538,3.265437,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
539,3.270536,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
540,3.275724,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
541,3.280885,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
542,3.286046,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
543,3.291253,1,-1280.000000,2,-55.600000,-1335.600000,-6114,-5922
544,3.296664,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
545,3.301646,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
546,3.306777,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
547,3.312035,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
548,3.317207,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
549,3.322514,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
550,3.327571,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
551,3.332927,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
552,3.338117,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
553,3.343209,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
554,3.348435,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
555,3.353634,1,-1280.000000,2,-115.600000,-1395.600000,-6114,-5982
556,3.359004,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
557,3.364066,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
558,3.369360,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
559,3.374499,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
560,3.379855,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
561,3.384894,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
562,3.390145,1,-1646.000000,2,-115.600000,-1761.600000,-6480,-5982
563,3.394955,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
564,3.400044,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
565,3.405172,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
566,3.410629,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
567,3.416414,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
568,3.422037,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
569,3.427278,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
570,3.432223,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
571,3.437343,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
572,3.442690,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
573,3.447889,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
574,3.453042,1,-1646.000000,2,-133.600000,-1779.600000,-6480,-6000
575,3.458172,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
576,3.463382,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
577,3.468569,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
578,3.473757,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
579,3.479067,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
580,3.484402,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
581,3.489458,1,-1194.000000,2,-133.600000,-1327.600000,-6028,-6000
582,3.494674,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
583,3.499723,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
584,3.504850,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
585,3.510156,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
586,3.515216,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
587,3.520925,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
588,3.525550,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
589,3.530291,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
590,3.535925,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
591,3.541224,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
592,3.546962,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
593,3.552306,1,-1194.000000,2,-71.600000,-1265.600000,-6028,-5938
594,3.557864,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
595,3.563646,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
596,3.569408,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
597,3.575032,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
598,3.580241,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
599,3.585932,1,-437.000000,2,-71.600000,-508.600000,-5271,-5938
600,3.592615,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
601,3.598061,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
602,3.603071,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
603,3.607835,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
604,3.613069,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
605,3.618928,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
606,3.624400,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
607,3.630252,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
608,3.635893,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
609,3.641796,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
610,3.646962,1,-437.000000,2,-5.600000,-442.600000,-5271,-5872
611,3.653792,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
612,3.658889,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
613,3.664217,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
614,3.669817,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
615,3.675717,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
616,3.680898,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
617,3.686460,1,-45.000000,2,-5.600000,-50.600000,-4879,-5872
618,3.691291,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
619,3.696244,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
620,3.701389,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
621,3.706596,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
622,3.711233,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
623,3.716475,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
624,3.721699,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
625,3.726780,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
626,3.732036,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
627,3.737188,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
628,3.742696,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
629,3.747624,1,-45.000000,2,5.400000,-39.600000,-4879,-5861
630,3.752789,1,-3.000000,2,5.400000,2.400000,-4837,-5861
631,3.757989,1,-3.000000,2,5.400000,2.400000,-4837,-5861
632,3.763151,1,-3.000000,2,5.400000,2.400000,-4837,-5861
633,3.768361,1,-3.000000,2,5.400000,2.400000,-4837,-5861
634,3.773551,1,-3.000000,2,5.400000,2.400000,-4837,-5861
635,3.778737,1,-3.000000,2,5.400000,2.400000,-4837,-5861
636,3.783929,1,-3.000000,2,5.400000,2.400000,-4837,-5861
637,3.789949,1,-3.000000,2,5.400000,2.400000,-4837,-5861
638,3.794552,1,-3.000000,2,5.400000,2.400000,-4837,-5861
639,3.799177,1,-3.000000,2,4.400000,1.400000,-4837,-5862
640,3.804501,1,-3.000000,2,4.400000,1.400000,-4837,-5862
641,3.809664,1,-3.000000,2,4.400000,1.400000,-4837,-5862
642,3.815344,1,-3.000000,2,4.400000,1.400000,-4837,-5862
643,3.821090,1,-3.000000,2,4.400000,1.400000,-4837,-5862
644,3.826401,1,-3.000000,2,4.400000,1.400000,-4837,-5862
645,3.831445,1,-3.000000,2,4.400000,1.400000,-4837,-5862
646,3.836775,1,-3.000000,2,4.400000,1.400000,-4837,-5862
647,3.841929,1,-3.000000,2,4.400000,1.400000,-4837,-5862
648,3.847171,1,-3.000000,2,4.400000,1.400000,-4837,-5862
649,3.852230,1,-3.000000,2,4.400000,1.400000,-4837,-5862
650,3.857558,1,-3.000000,2,4.400000,1.400000,-4837,-5862
651,3.862732,1,-3.000000,2,4.400000,1.400000,-4837,-5862
652,3.867950,1,-3.000000,2,4.400000,1.400000,-4837,-5862
653,3.872982,1,-3.000000,2,4.400000,1.400000,-4837,-5862
654,3.878386,1,-3.000000,2,4.400000,1.400000,-4837,-5862
655,3.883925,1,-3.000000,2,4.400000,1.400000,-4837,-5862
656,3.888875,1,-3.000000,2,4.400000,1.400000,-4837,-5862
657,3.893949,1,-3.000000,2,4.400000,1.400000,-4837,-5862
658,3.899201,1,-3.000000,2,4.400000,1.400000,-4837,-5862
659,3.904351,1,-3.000000,2,4.400000,1.400000,-4837,-5862
660,3.909662,1,-3.000000,2,4.400000,1.400000,-4837,-5862
661,3.914721,1,-3.000000,2,4.400000,1.400000,-4837,-5862
662,3.919895,1,-3.000000,2,4.400000,1.400000,-4837,-5862
663,3.925240,1,-3.000000,2,4.400000,1.400000,-4837,-5862
664,3.930392,1,-3.000000,2,4.400000,1.400000,-4837,-5862
665,3.935490,1,-3.000000,2,4.400000,1.400000,-4837,-5862
666,3.940679,1,-3.000000,2,4.400000,1.400000,-4837,-5862
667,3.945849,1,-3.000000,2,4.400000,1.400000,-4837,-5862
668,4.007754,1,-21.000000,2,0.400000,-20.600000,-4855,-5866
669,4.069446,1,-21.000000,2,0.400000,-20.600000,-4855,-5866
670,4.075402,1,-181.000000,2,0.400000,-180.600000,-5015,-5866
671,4.080982,1,-181.000000,2,0.400000,-180.600000,-5015,-5866
672,4.086438,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
673,4.091268,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
674,4.095859,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
675,4.100489,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
676,4.106222,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
677,4.111818,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
678,4.117044,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
679,4.122284,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
680,4.127344,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
681,4.132477,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
682,4.137662,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
683,4.142803,1,-181.000000,2,-29.600000,-210.600000,-5015,-5896
684,4.148538,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
685,4.153705,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
686,4.158992,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
687,4.164008,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
688,4.169215,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
689,4.174346,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
690,4.179487,1,-504.000000,2,-29.600000,-533.600000,-5338,-5896
691,4.184997,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
692,4.189832,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
693,4.195179,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
694,4.200322,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
695,4.205493,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
696,4.210553,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
697,4.215721,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
698,4.221059,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
699,4.226253,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
700,4.231430,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
701,4.237001,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
702,4.242207,1,-504.000000,2,-61.600000,-565.600000,-5338,-5928
703,4.247951,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
704,4.253131,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
705,4.258440,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
706,4.263464,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
707,4.268697,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
708,4.273257,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
709,4.278479,1,-830.000000,2,-61.600000,-891.600000,-5664,-5928
710,4.283976,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
711,4.289497,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
712,4.295141,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
713,4.300961,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
714,4.306056,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
715,4.311199,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
716,4.316546,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
717,4.321705,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
718,4.326894,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
719,4.331926,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
720,4.337100,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
721,4.342333,1,-830.000000,2,-72.600000,-902.600000,-5664,-5939
722,4.347477,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
723,4.352695,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
724,4.357949,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
725,4.363235,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
726,4.368447,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
727,4.373489,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
728,4.378646,1,-1001.000000,2,-72.600000,-1073.600000,-5835,-5939
729,4.383954,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
730,4.388998,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
731,4.394149,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
732,4.399449,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
733,4.404639,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
734,4.409788,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
735,4.414870,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
736,4.420075,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
737,4.425351,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
738,4.430589,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
739,4.435649,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
740,4.440825,1,-1001.000000,2,-68.600000,-1069.600000,-5835,-5935
741,4.446138,1,-880.000000,2,-68.600000,-948.600000,-5714,-5935
742,4.451313,1,-880.000000,2,-68.600000,-948.600000,-5714,-5935
743,4.456373,1,-880.000000,2,-68.600000,-948.600000,-5714,-5935
